task_id,match_id,team,kick_off_datetime,earliest_processing_datetime,competition,percentage_complete,country,priority_class,priority_hours,processing_deadline,employee,process_start,process_end,squad,date,shift,shift_end_datetime,rate
10969-AWAY,10969,team-AWAY,2019-04-13 16:00:00,2019-04-13 17:50:00,League One,1.0,England,2,24,2019-04-14 16:00:00,employee-E-2019-04-14-Night-4,2019-04-14 20:00:00.000000,2019-04-15 01:00:00.000000,E,2019-04-14,Night,2019-04-15 02:00:00,0.8
10969-HOME,10969,team-HOME,2019-04-13 16:00:00,2019-04-13 17:50:00,League One,1.0,England,2,24,2019-04-14 16:00:00,employee-D+-2019-04-14-Night-1,2019-04-14 19:00:00.000000,2019-04-15 00:00:00.000000,D+,2019-04-14,Night,2019-04-15 02:00:00,0.8
10910-AWAY,10910,team-AWAY,2019-04-13 16:00:00,2019-04-13 17:50:00,League One,1.0,England,2,24,2019-04-14 16:00:00,employee-B-2019-04-14-Night-3,2019-04-14 18:48:00.000000,2019-04-14 23:48:00.000000,B,2019-04-14,Night,2019-04-15 02:00:00,0.8
10894-HOME,10894,team-HOME,2019-04-13 16:00:00,2019-04-13 17:50:00,League One,1.0,England,2,24,2019-04-14 16:00:00,employee-B-2019-04-14-Night-2,2019-04-14 18:41:36.000000,2019-04-14 23:41:36.000000,B,2019-04-14,Night,2019-04-15 02:00:00,0.8
10894-AWAY,10894,team-AWAY,2019-04-13 16:00:00,2019-04-13 17:50:00,League One,1.0,England,2,24,2019-04-14 16:00:00,employee-D-2019-04-14-Night-3,2019-04-14 19:45:36.000000,2019-04-14 23:45:36.000000,D,2019-04-14,Night,2019-04-15 02:00:00,1.0
10893-AWAY,10893,team-AWAY,2019-04-13 16:00:00,2019-04-13 17:50:00,League One,1.0,England,2,24,2019-04-14 16:00:00,employee-B-2019-04-14-Night-1,2019-04-14 18:41:36.000000,2019-04-14 23:41:36.000000,B,2019-04-14,Night,2019-04-15 02:00:00,0.8
10893-HOME,10893,team-HOME,2019-04-13 16:00:00,2019-04-13 17:50:00,League One,1.0,England,2,24,2019-04-14 16:00:00,employee-D-2019-04-14-Night-5,2019-04-14 19:36:00.000000,2019-04-14 23:36:00.000000,D,2019-04-14,Night,2019-04-15 02:00:00,1.0
10892-AWAY,10892,team-AWAY,2019-04-13 16:00:00,2019-04-13 17:50:00,League One,1.0,England,2,24,2019-04-14 16:00:00,employee-D-2019-04-14-Night-1,2019-04-14 19:36:00.000000,2019-04-14 23:36:00.000000,D,2019-04-14,Night,2019-04-15 02:00:00,1.0
10910-HOME,10910,team-HOME,2019-04-13 16:00:00,2019-04-13 17:50:00,League One,1.0,England,2,24,2019-04-14 16:00:00,employee-D-2019-04-14-Night-2,2019-04-14 19:45:36.000000,2019-04-14 23:45:36.000000,D,2019-04-14,Night,2019-04-15 02:00:00,1.0
13112-AWAY,13112,team-AWAY,2019-04-13 16:15:00,2019-04-13 18:05:00,La Liga,1.0,Spain,2,24,2019-04-14 16:15:00,employee-D+-2019-04-14-Night-3,2019-04-14 20:00:00.000000,2019-04-15 01:00:00.000000,D+,2019-04-14,Night,2019-04-15 02:00:00,0.8
10183-AWAY,10183,team-AWAY,2019-04-14 13:00:00,2019-04-14 14:50:00,Championship,0.48,England,1,12,2019-04-15 01:00:00,employee-D-2019-04-14-Night-5,2019-04-14 23:36:00.000000,2019-04-15 02:00:00.000000,D,2019-04-14,Night,2019-04-15 02:00:00,0.8
46297-AWAY,46297,team-AWAY,2019-04-14 04:30:00,2019-04-14 06:20:00,MLS,1.0,USA,1,12,2019-04-14 16:30:00,employee-E-2019-04-14-Night-5,2019-04-14 20:00:00.000000,2019-04-15 01:00:00.000000,E,2019-04-14,Night,2019-04-15 02:00:00,0.8
46371-HOME,46371,team-HOME,2019-04-14 04:30:00,2019-04-14 06:20:00,MLS,1.0,USA,1,12,2019-04-14 16:30:00,employee-E-2019-04-14-Night-6,2019-04-14 20:00:00.000000,2019-04-15 01:00:00.000000,E,2019-04-14,Night,2019-04-15 02:00:00,0.8
46371-AWAY,46371,team-AWAY,2019-04-14 04:30:00,2019-04-14 06:20:00,MLS,0.88,USA,1,12,2019-04-14 16:30:00,employee-E-2019-04-14-Night-7,2019-04-14 21:36:00.000000,2019-04-15 02:00:00.000000,E,2019-04-14,Night,2019-04-15 02:00:00,0.8
13108-HOME,13108,team-HOME,2019-04-13 18:30:00,2019-04-13 20:20:00,La Liga,0.824,Spain,2,24,2019-04-14 18:30:00,employee-B-2019-04-14-Night-4,2019-04-14 21:52:48.000000,2019-04-15 02:00:00.000000,B,2019-04-14,Night,2019-04-15 02:00:00,0.8
13108-AWAY,13108,team-AWAY,2019-04-13 18:30:00,2019-04-13 20:20:00,La Liga,0.824,Spain,2,24,2019-04-14 18:30:00,employee-B-2019-04-14-Night-5,2019-04-14 21:52:48.000000,2019-04-15 02:00:00.000000,B,2019-04-14,Night,2019-04-15 02:00:00,0.8
13465-AWAY,13465,team-AWAY,2019-04-13 18:30:00,2019-04-13 20:20:00,1. Bundesliga,0.8,Germany,2,24,2019-04-14 18:30:00,employee-B-2019-04-14-Night-7,2019-04-14 22:00:00.000000,2019-04-15 02:00:00.000000,B,2019-04-14,Night,2019-04-15 02:00:00,0.8
13113-HOME,13113,team-HOME,2019-04-13 20:45:00,2019-04-13 22:35:00,La Liga,0.69,Spain,2,24,2019-04-14 20:45:00,employee-B-2019-04-14-Night-9,2019-04-14 22:33:06.000000,2019-04-15 02:00:00.000000,B,2019-04-14,Night,2019-04-15 02:00:00,0.8
13113-AWAY,13113,team-AWAY,2019-04-13 20:45:00,2019-04-13 22:35:00,La Liga,0.648,Spain,2,24,2019-04-14 20:45:00,employee-B-2019-04-14-Night-10,2019-04-14 22:45:36.000000,2019-04-15 02:00:00.000000,B,2019-04-14,Night,2019-04-15 02:00:00,0.8
12826-HOME,12826,team-HOME,2019-04-14 12:30:00,2019-04-14 14:20:00,Serie A,0.648,Italy,1,12,2019-04-15 00:30:00,employee-B-2019-04-14-Night-8,2019-04-14 22:45:36.000000,2019-04-15 02:00:00.000000,B,2019-04-14,Night,2019-04-15 02:00:00,0.8
12826-AWAY,12826,team-AWAY,2019-04-14 12:30:00,2019-04-14 14:20:00,Serie A,0.55,Italy,1,12,2019-04-15 00:30:00,employee-D-2019-04-14-Night-4,2019-04-14 23:15:00.000000,2019-04-15 02:00:00.000000,D,2019-04-14,Night,2019-04-15 02:00:00,0.8
10183-HOME,10183,team-HOME,2019-04-14 13:00:00,2019-04-14 14:50:00,Championship,0.48,England,1,12,2019-04-15 01:00:00,employee-D-2019-04-14-Night-1,2019-04-14 23:36:00.000000,2019-04-15 02:00:00.000000,D,2019-04-14,Night,2019-04-15 02:00:00,0.8
10892-HOME,10892,team-HOME,2019-04-13 16:00:00,2019-04-13 17:50:00,League One,1.0,England,2,24,2019-04-14 16:00:00,employee-D-2019-04-14-Night-4,2019-04-14 19:15:00.000000,2019-04-14 23:15:00.000000,D,2019-04-14,Night,2019-04-15 02:00:00,1.0
46297-HOME,46297,team-HOME,2019-04-14 04:30:00,2019-04-14 06:20:00,MLS,1.0,USA,1,12,2019-04-14 16:30:00,employee-E-2019-04-14-Night-1,2019-04-14 20:00:00.000000,2019-04-15 01:00:00.000000,E,2019-04-14,Night,2019-04-15 02:00:00,0.8
10891-AWAY,10891,team-AWAY,2019-04-13 16:00:00,2019-04-13 17:50:00,League One,1.0,England,2,24,2019-04-14 16:00:00,employee-B-2019-04-14-Night-8,2019-04-14 18:09:36.000000,2019-04-14 22:45:36.000000,B,2019-04-14,Night,2019-04-15 02:00:00,0.8
13465-HOME,13465,team-HOME,2019-04-13 18:30:00,2019-04-13 20:20:00,1. Bundesliga,0.8,Germany,2,24,2019-04-14 18:30:00,employee-B-2019-04-14-Night-6,2019-04-14 22:00:00.000000,2019-04-15 02:00:00.000000,B,2019-04-14,Night,2019-04-15 02:00:00,0.8
10890-AWAY,10890,team-AWAY,2019-04-13 16:00:00,2019-04-13 17:50:00,League One,1.0,England,2,24,2019-04-14 16:00:00,employee-B-2019-04-14-Night-9,2019-04-14 18:09:36.000000,2019-04-14 22:33:06.000000,B,2019-04-14,Night,2019-04-15 02:00:00,0.8
10891-HOME,10891,team-HOME,2019-04-13 16:00:00,2019-04-13 17:50:00,League One,1.0,England,2,24,2019-04-14 16:00:00,employee-B-2019-04-14-Night-10,2019-04-14 18:09:36.000000,2019-04-14 22:45:36.000000,B,2019-04-14,Night,2019-04-15 02:00:00,0.8
46313-HOME,46313,team-HOME,2019-04-13 19:00:00,2019-04-13 20:50:00,MLS,1.0,USA,1,12,2019-04-14 07:00:00,employee-D-2019-04-14-Night-3,2019-04-14 18:00:00.000000,2019-04-14 18:09:36.000000,D,2019-04-14,Night,2019-04-15 02:00:00,1.0
13826-HOME,13826,team-HOME,2019-04-13 20:00:00,2019-04-13 21:50:00,Ligue 1,1.0,France,1,12,2019-04-14 08:00:00,employee-B-2019-04-14-Night-9,2019-04-14 18:00:00.000000,2019-04-14 18:09:36.000000,B,2019-04-14,Night,2019-04-15 02:00:00,1.0
13826-AWAY,13826,team-AWAY,2019-04-13 20:00:00,2019-04-13 21:50:00,Ligue 1,1.0,France,1,12,2019-04-14 08:00:00,employee-B-2019-04-14-Night-10,2019-04-14 18:00:00.000000,2019-04-14 18:09:36.000000,B,2019-04-14,Night,2019-04-15 02:00:00,1.0
13831-HOME,13831,team-HOME,2019-04-13 20:00:00,2019-04-13 21:50:00,Ligue 1,1.0,France,1,12,2019-04-14 08:00:00,employee-B-2019-04-14-Night-8,2019-04-14 18:00:00.000000,2019-04-14 18:09:36.000000,B,2019-04-14,Night,2019-04-15 02:00:00,1.0
13831-AWAY,13831,team-AWAY,2019-04-13 20:00:00,2019-04-13 21:50:00,Ligue 1,1.0,France,1,12,2019-04-14 08:00:00,employee-B-2019-04-14-Night-1,2019-04-14 18:00:00.000000,2019-04-14 18:41:36.000000,B,2019-04-14,Night,2019-04-15 02:00:00,1.0
13894-HOME,13894,team-HOME,2019-04-13 20:00:00,2019-04-13 21:50:00,Ligue 1,1.0,France,1,12,2019-04-14 08:00:00,employee-B-2019-04-14-Night-2,2019-04-14 18:00:00.000000,2019-04-14 18:41:36.000000,B,2019-04-14,Night,2019-04-15 02:00:00,1.0
13894-AWAY,13894,team-AWAY,2019-04-13 20:00:00,2019-04-13 21:50:00,Ligue 1,1.0,France,1,12,2019-04-14 08:00:00,employee-B-2019-04-14-Night-3,2019-04-14 18:00:00.000000,2019-04-14 18:48:00.000000,B,2019-04-14,Night,2019-04-15 02:00:00,1.0
12684-HOME,12684,team-HOME,2019-04-13 20:30:00,2019-04-13 22:20:00,Serie A,1.0,Italy,1,12,2019-04-14 08:30:00,employee-D+-2019-04-14-Night-1,2019-04-14 18:00:00.000000,2019-04-14 19:00:00.000000,D+,2019-04-14,Night,2019-04-15 02:00:00,0.8
12684-AWAY,12684,team-AWAY,2019-04-13 20:30:00,2019-04-13 22:20:00,Serie A,1.0,Italy,1,12,2019-04-14 08:30:00,employee-D-2019-04-14-Night-4,2019-04-14 18:00:00.000000,2019-04-14 19:15:00.000000,D,2019-04-14,Night,2019-04-15 02:00:00,0.8
46348-HOME,46348,team-HOME,2019-04-13 21:00:00,2019-04-13 22:50:00,MLS,1.0,USA,1,12,2019-04-14 09:00:00,employee-D-2019-04-14-Night-1,2019-04-14 18:00:00.000000,2019-04-14 19:36:00.000000,D,2019-04-14,Night,2019-04-15 02:00:00,1.0
46348-AWAY,46348,team-AWAY,2019-04-13 21:00:00,2019-04-13 22:50:00,MLS,1.0,USA,1,12,2019-04-14 09:00:00,employee-D-2019-04-14-Night-5,2019-04-14 18:00:00.000000,2019-04-14 19:36:00.000000,D,2019-04-14,Night,2019-04-15 02:00:00,1.0
46318-HOME,46318,team-HOME,2019-04-13 22:00:00,2019-04-13 23:50:00,MLS,1.0,USA,1,12,2019-04-14 10:00:00,employee-D-2019-04-14-Night-3,2019-04-14 18:09:36.000000,2019-04-14 19:45:36.000000,D,2019-04-14,Night,2019-04-15 02:00:00,1.0
46313-AWAY,46313,team-AWAY,2019-04-13 19:00:00,2019-04-13 20:50:00,MLS,1.0,USA,1,12,2019-04-14 07:00:00,employee-D-2019-04-14-Night-2,2019-04-14 18:00:00.000000,2019-04-14 18:09:36.000000,D,2019-04-14,Night,2019-04-15 02:00:00,1.0
46328-HOME,46328,team-HOME,2019-04-13 23:00:00,2019-04-14 00:50:00,MLS,1.0,USA,1,12,2019-04-14 11:00:00,employee-E-2019-04-14-Night-4,2019-04-14 18:00:00.000000,2019-04-14 20:00:00.000000,E,2019-04-14,Night,2019-04-15 02:00:00,0.8
10890-HOME,10890,team-HOME,2019-04-13 16:00:00,2019-04-13 17:50:00,League One,1.0,England,2,24,2019-04-14 16:00:00,employee-B-2019-04-14-Night-7,2019-04-14 18:00:00.000000,2019-04-14 22:00:00.000000,B,2019-04-14,Night,2019-04-15 02:00:00,0.8
10889-AWAY,10889,team-AWAY,2019-04-13 16:00:00,2019-04-13 17:50:00,League One,1.0,England,2,24,2019-04-14 16:00:00,employee-B-2019-04-14-Night-6,2019-04-14 18:00:00.000000,2019-04-14 22:00:00.000000,B,2019-04-14,Night,2019-04-15 02:00:00,0.8
10889-HOME,10889,team-HOME,2019-04-13 16:00:00,2019-04-13 17:50:00,League One,1.0,England,2,24,2019-04-14 16:00:00,employee-B-2019-04-14-Night-5,2019-04-14 18:00:00.000000,2019-04-14 21:52:48.000000,B,2019-04-14,Night,2019-04-15 02:00:00,0.8
46314-AWAY,46314,team-AWAY,2019-04-14 03:00:00,2019-04-14 04:50:00,MLS,1.0,USA,1,12,2019-04-14 15:00:00,employee-B-2019-04-14-Night-4,2019-04-14 18:00:00.000000,2019-04-14 21:52:48.000000,B,2019-04-14,Night,2019-04-15 02:00:00,0.8
46314-HOME,46314,team-HOME,2019-04-14 03:00:00,2019-04-14 04:50:00,MLS,1.0,USA,1,12,2019-04-14 15:00:00,employee-E-2019-04-14-Night-7,2019-04-14 18:00:00.000000,2019-04-14 21:36:00.000000,E,2019-04-14,Night,2019-04-15 02:00:00,0.8
46318-AWAY,46318,team-AWAY,2019-04-13 22:00:00,2019-04-13 23:50:00,MLS,1.0,USA,1,12,2019-04-14 10:00:00,employee-D-2019-04-14-Night-2,2019-04-14 18:09:36.000000,2019-04-14 19:45:36.000000,D,2019-04-14,Night,2019-04-15 02:00:00,1.0
46312-AWAY,46312,team-AWAY,2019-04-14 03:00:00,2019-04-14 04:50:00,MLS,1.0,USA,1,12,2019-04-14 15:00:00,employee-E-2019-04-14-Night-6,2019-04-14 18:00:00.000000,2019-04-14 20:00:00.000000,E,2019-04-14,Night,2019-04-15 02:00:00,0.8
46296-AWAY,46296,team-AWAY,2019-04-14 02:00:00,2019-04-14 03:50:00,MLS,1.0,USA,1,12,2019-04-14 14:00:00,employee-E-2019-04-14-Night-1,2019-04-14 18:00:00.000000,2019-04-14 20:00:00.000000,E,2019-04-14,Night,2019-04-15 02:00:00,0.8
46296-HOME,46296,team-HOME,2019-04-14 02:00:00,2019-04-14 03:50:00,MLS,1.0,USA,1,12,2019-04-14 14:00:00,employee-D+-2019-04-14-Night-3,2019-04-14 18:00:00.000000,2019-04-14 20:00:00.000000,D+,2019-04-14,Night,2019-04-15 02:00:00,0.8
46311-AWAY,46311,team-AWAY,2019-04-14 01:30:00,2019-04-14 03:20:00,MLS,1.0,USA,1,12,2019-04-14 13:30:00,employee-D+-2019-04-14-Night-2,2019-04-14 18:00:00.000000,2019-04-14 20:00:00.000000,D+,2019-04-14,Night,2019-04-15 02:00:00,0.8
46311-HOME,46311,team-HOME,2019-04-14 01:30:00,2019-04-14 03:20:00,MLS,1.0,USA,1,12,2019-04-14 13:30:00,employee-E-2019-04-14-Night-3,2019-04-14 18:00:00.000000,2019-04-14 20:00:00.000000,E,2019-04-14,Night,2019-04-15 02:00:00,0.8
46328-AWAY,46328,team-AWAY,2019-04-13 23:00:00,2019-04-14 00:50:00,MLS,1.0,USA,1,12,2019-04-14 11:00:00,employee-E-2019-04-14-Night-2,2019-04-14 18:00:00.000000,2019-04-14 20:00:00.000000,E,2019-04-14,Night,2019-04-15 02:00:00,0.8
46312-HOME,46312,team-HOME,2019-04-14 03:00:00,2019-04-14 04:50:00,MLS,1.0,USA,1,12,2019-04-14 15:00:00,employee-E-2019-04-14-Night-5,2019-04-14 18:00:00.000000,2019-04-14 20:00:00.000000,E,2019-04-14,Night,2019-04-15 02:00:00,0.8
9629-HOME,9629,team-HOME,2019-04-14 13:30:00,2019-04-14 15:20:00,2. Bundesliga,1.0,Germany,2,24,2019-04-15 13:30:00,employee-G-2019-04-15-Morning-1,2019-04-15 11:24:28.800000,2019-04-15 16:24:28.800000,G,2019-04-15,Morning,2019-04-15 18:00:00,0.8
9613-AWAY,9613,team-AWAY,2019-04-14 13:30:00,2019-04-14 15:20:00,2. Bundesliga,1.0,Germany,2,24,2019-04-15 13:30:00,employee-A-2019-04-15-Morning-6,2019-04-15 10:48:00.000000,2019-04-15 14:48:00.000000,A,2019-04-15,Morning,2019-04-15 18:00:00,1.0
9613-HOME,9613,team-HOME,2019-04-14 13:30:00,2019-04-14 15:20:00,2. Bundesliga,1.0,Germany,2,24,2019-04-15 13:30:00,employee-A-2019-04-15-Morning-4,2019-04-15 10:48:00.000000,2019-04-15 14:48:00.000000,A,2019-04-15,Morning,2019-04-15 18:00:00,1.0
13115-AWAY,13115,team-AWAY,2019-04-14 12:00:00,2019-04-14 13:50:00,La Liga,1.0,Spain,2,24,2019-04-15 12:00:00,employee-B+-2019-04-15-Morning-3,2019-04-15 11:14:28.800000,2019-04-15 15:14:28.800000,B+,2019-04-15,Morning,2019-04-15 18:00:00,1.0
12713-AWAY,12713,team-AWAY,2019-04-14 20:30:00,2019-04-14 22:20:00,Serie A,1.0,Italy,1,12,2019-04-15 08:30:00,employee-B+-2019-04-15-Morning-4,2019-04-15 10:00:00.000000,2019-04-15 15:00:00.000000,B+,2019-04-15,Morning,2019-04-15 18:00:00,0.8
13842-AWAY,13842,team-AWAY,2019-04-14 21:00:00,2019-04-14 22:50:00,Ligue 1,1.0,France,1,12,2019-04-15 09:00:00,employee-B+-2019-04-15-Morning-5,2019-04-15 10:42:14.400000,2019-04-15 15:42:14.400000,B+,2019-04-15,Morning,2019-04-15 18:00:00,0.8
13842-HOME,13842,team-HOME,2019-04-14 21:00:00,2019-04-14 22:50:00,Ligue 1,1.0,France,1,12,2019-04-15 09:00:00,employee-A-2019-04-15-Morning-5,2019-04-15 10:36:00.000000,2019-04-15 15:36:00.000000,A,2019-04-15,Morning,2019-04-15 18:00:00,0.8
9629-AWAY,9629,team-AWAY,2019-04-14 13:30:00,2019-04-14 15:20:00,2. Bundesliga,1.0,Germany,2,24,2019-04-15 13:30:00,employee-B+-2019-04-15-Morning-2,2019-04-15 11:24:28.800000,2019-04-15 16:24:28.800000,B+,2019-04-15,Morning,2019-04-15 18:00:00,0.8
12713-HOME,12713,team-HOME,2019-04-14 20:30:00,2019-04-14 22:20:00,Serie A,1.0,Italy,1,12,2019-04-15 08:30:00,employee-C-2019-04-15-Morning-6,2019-04-15 10:00:00.000000,2019-04-15 15:00:00.000000,C,2019-04-15,Morning,2019-04-15 18:00:00,0.8
13115-HOME,13115,team-HOME,2019-04-14 12:00:00,2019-04-14 13:50:00,La Liga,1.0,Spain,2,24,2019-04-15 12:00:00,employee-B+-2019-04-15-Morning-6,2019-04-15 10:42:14.400000,2019-04-15 14:42:14.400000,B+,2019-04-15,Morning,2019-04-15 18:00:00,1.0
9631-HOME,9631,team-HOME,2019-04-14 13:30:00,2019-04-14 15:20:00,2. Bundesliga,1.0,Germany,2,24,2019-04-15 13:30:00,employee-A-2019-04-15-Morning-2,2019-04-15 12:45:36.000000,2019-04-15 16:45:36.000000,A,2019-04-15,Morning,2019-04-15 18:00:00,1.0
13471-AWAY,13471,team-AWAY,2019-04-14 15:30:00,2019-04-14 17:20:00,1. Bundesliga,1.0,Germany,2,24,2019-04-15 15:30:00,employee-G-2019-04-15-Morning-6,2019-04-15 12:09:16.800000,2019-04-15 17:09:16.800000,G,2019-04-15,Morning,2019-04-15 18:00:00,0.8
13464-HOME,13464,team-HOME,2019-04-14 13:30:00,2019-04-14 15:20:00,1. Bundesliga,1.0,Germany,2,24,2019-04-15 13:30:00,employee-G-2019-04-15-Morning-2,2019-04-15 11:48:00.000000,2019-04-15 16:48:00.000000,G,2019-04-15,Morning,2019-04-15 18:00:00,0.8
13464-AWAY,13464,team-AWAY,2019-04-14 13:30:00,2019-04-14 15:20:00,1. Bundesliga,1.0,Germany,2,24,2019-04-15 13:30:00,employee-A-2019-04-15-Morning-9,2019-04-15 13:00:00.000000,2019-04-15 17:00:00.000000,A,2019-04-15,Morning,2019-04-15 18:00:00,1.0
13095-HOME,13095,team-HOME,2019-04-14 14:00:00,2019-04-14 15:50:00,La Liga,1.0,Spain,2,24,2019-04-15 14:00:00,employee-G-2019-04-15-Morning-3,2019-04-15 12:04:48.000000,2019-04-15 17:04:48.000000,G,2019-04-15,Morning,2019-04-15 18:00:00,0.8
13095-AWAY,13095,team-AWAY,2019-04-14 14:00:00,2019-04-14 15:50:00,La Liga,1.0,Spain,2,24,2019-04-15 14:00:00,employee-G-2019-04-15-Morning-4,2019-04-15 12:04:48.000000,2019-04-15 17:04:48.000000,G,2019-04-15,Morning,2019-04-15 18:00:00,0.8
13471-HOME,13471,team-HOME,2019-04-14 15:30:00,2019-04-14 17:20:00,1. Bundesliga,1.0,Germany,2,24,2019-04-15 15:30:00,employee-G-2019-04-15-Morning-5,2019-04-15 12:09:16.800000,2019-04-15 17:09:16.800000,G,2019-04-15,Morning,2019-04-15 18:00:00,0.8
18890-HOME,18890,team-HOME,2019-04-13 16:00:00,2019-04-13 17:50:00,Segunda División,1.0,Spain,3,48,2019-04-15 16:00:00,employee-G-2019-04-15-Morning-7,2019-04-15 12:12:28.800000,2019-04-15 17:12:28.800000,G,2019-04-15,Morning,2019-04-15 18:00:00,0.8
18890-AWAY,18890,team-AWAY,2019-04-13 16:00:00,2019-04-13 17:50:00,Segunda División,0.96,Spain,3,48,2019-04-15 16:00:00,employee-C-2019-04-15-Morning-3,2019-04-15 13:12:00.000000,2019-04-15 18:00:00.000000,C,2019-04-15,Morning,2019-04-15 18:00:00,0.8
13114-HOME,13114,team-HOME,2019-04-14 16:15:00,2019-04-14 18:05:00,La Liga,1.0,Spain,2,24,2019-04-15 16:15:00,employee-B+-2019-04-15-Morning-1,2019-04-15 14:00:00.000000,2019-04-15 18:00:00.000000,B+,2019-04-15,Morning,2019-04-15 18:00:00,1.0
13114-AWAY,13114,team-AWAY,2019-04-14 16:15:00,2019-04-14 18:05:00,La Liga,0.96,Spain,2,24,2019-04-15 16:15:00,employee-C-2019-04-15-Morning-4,2019-04-15 13:12:00.000000,2019-04-15 18:00:00.000000,C,2019-04-15,Morning,2019-04-15 18:00:00,0.8
46327-HOME,46327,team-HOME,2019-04-15 01:00:00,2019-04-15 02:50:00,MLS,0.8,USA,1,12,2019-04-15 13:00:00,employee-A-2019-04-15-Morning-7,2019-04-15 14:00:00.000000,2019-04-15 18:00:00.000000,A,2019-04-15,Morning,2019-04-15 18:00:00,0.8
12685-AWAY,12685,team-AWAY,2019-04-14 18:00:00,2019-04-14 19:50:00,Serie A,1.0,Italy,1,12,2019-04-15 06:00:00,employee-C-2019-04-15-Morning-7,2019-04-15 10:00:00.000000,2019-04-15 15:00:00.000000,C,2019-04-15,Morning,2019-04-15 18:00:00,0.8
46327-AWAY,46327,team-AWAY,2019-04-15 01:00:00,2019-04-15 02:50:00,MLS,0.8,USA,1,12,2019-04-15 13:00:00,employee-A-2019-04-15-Morning-3,2019-04-15 14:00:00.000000,2019-04-15 18:00:00.000000,A,2019-04-15,Morning,2019-04-15 18:00:00,0.8
9631-AWAY,9631,team-AWAY,2019-04-14 13:30:00,2019-04-14 15:20:00,2. Bundesliga,1.0,Germany,2,24,2019-04-15 13:30:00,employee-A-2019-04-15-Morning-8,2019-04-15 12:48:00.000000,2019-04-15 16:48:00.000000,A,2019-04-15,Morning,2019-04-15 18:00:00,1.0
12685-HOME,12685,team-HOME,2019-04-14 18:00:00,2019-04-14 19:50:00,Serie A,1.0,Italy,1,12,2019-04-15 06:00:00,employee-C-2019-04-15-Morning-8,2019-04-15 10:00:00.000000,2019-04-15 15:00:00.000000,C,2019-04-15,Morning,2019-04-15 18:00:00,0.8
13829-AWAY,13829,team-AWAY,2019-04-14 15:00:00,2019-04-14 16:50:00,Ligue 1,1.0,France,1,12,2019-04-15 03:00:00,employee-C-2019-04-15-Morning-5,2019-04-15 10:00:00.000000,2019-04-15 14:00:00.000000,C,2019-04-15,Morning,2019-04-15 18:00:00,0.8
11810-HOME,11810,team-HOME,2019-04-14 17:30:00,2019-04-14 19:20:00,Premier League,1.0,England,1,12,2019-04-15 05:30:00,employee-C-2019-04-15-Morning-1,2019-04-15 10:00:00.000000,2019-04-15 14:00:00.000000,C,2019-04-15,Morning,2019-04-15 18:00:00,1.0
46371-AWAY,46371,team-AWAY,2019-04-14 04:30:00,2019-04-14 06:20:00,MLS,1.0,USA,1,12,2019-04-14 16:30:00,employee-A-2019-04-15-Morning-5,2019-04-15 10:00:00.000000,2019-04-15 10:36:00.000000,A,2019-04-15,Morning,2019-04-15 18:00:00,0.8
13108-HOME,13108,team-HOME,2019-04-13 18:30:00,2019-04-13 20:20:00,La Liga,1.0,Spain,2,24,2019-04-14 18:30:00,employee-B+-2019-04-15-Morning-5,2019-04-15 10:00:00.000000,2019-04-15 10:42:14.400000,B+,2019-04-15,Morning,2019-04-15 18:00:00,1.0
13108-AWAY,13108,team-AWAY,2019-04-13 18:30:00,2019-04-13 20:20:00,La Liga,1.0,Spain,2,24,2019-04-14 18:30:00,employee-B+-2019-04-15-Morning-6,2019-04-15 10:00:00.000000,2019-04-15 10:42:14.400000,B+,2019-04-15,Morning,2019-04-15 18:00:00,1.0
11810-AWAY,11810,team-AWAY,2019-04-14 17:30:00,2019-04-14 19:20:00,Premier League,1.0,England,1,12,2019-04-15 05:30:00,employee-C-2019-04-15-Morning-2,2019-04-15 10:00:00.000000,2019-04-15 14:00:00.000000,C,2019-04-15,Morning,2019-04-15 18:00:00,1.0
13465-AWAY,13465,team-AWAY,2019-04-13 18:30:00,2019-04-13 20:20:00,1. Bundesliga,1.0,Germany,2,24,2019-04-14 18:30:00,employee-A-2019-04-15-Morning-6,2019-04-15 10:00:00.000000,2019-04-15 10:48:00.000000,A,2019-04-15,Morning,2019-04-15 18:00:00,1.0
13113-HOME,13113,team-HOME,2019-04-13 20:45:00,2019-04-13 22:35:00,La Liga,1.0,Spain,2,24,2019-04-14 20:45:00,employee-B+-2019-04-15-Morning-3,2019-04-15 10:00:00.000000,2019-04-15 11:14:28.800000,B+,2019-04-15,Morning,2019-04-15 18:00:00,1.0
13113-AWAY,13113,team-AWAY,2019-04-13 20:45:00,2019-04-13 22:35:00,La Liga,1.0,Spain,2,24,2019-04-14 20:45:00,employee-B+-2019-04-15-Morning-2,2019-04-15 10:00:00.000000,2019-04-15 11:24:28.800000,B+,2019-04-15,Morning,2019-04-15 18:00:00,1.0
12826-HOME,12826,team-HOME,2019-04-14 12:30:00,2019-04-14 14:20:00,Serie A,1.0,Italy,1,12,2019-04-15 00:30:00,employee-G-2019-04-15-Morning-1,2019-04-15 10:00:00.000000,2019-04-15 11:24:28.800000,G,2019-04-15,Morning,2019-04-15 18:00:00,1.0
